D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_20_32_Applejack_Happy Singing___My friends along..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_20_32_Applejack_Happy Singing___My friends along..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_268_mic1.flac|p299|She is a great talent.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_03_32_Rainbow_Happy Singing___But time cannot hold me down..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_03_32_Rainbow_Happy Singing___But time cannot hold me down..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_132_mic1.flac|p299|Where is the anthrax?
D:\MEGASyncDownloads\Master file 2\Songs\04_01_48_Rainbow_Happy Singing__Yeah let me see that smile on your #face#..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\04_01_48_Rainbow_Happy Singing__Yeah let me see that smile on your #face#.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_30_51_Rainbow_Happy Singing___Put our hands together!.flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_30_51_Rainbow_Happy Singing___Put our hands together!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_25_34_Applejack_Happy___Yee-haw!.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_25_34_Applejack_Happy___Yee-haw!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_35_41_Rarity_Rap Singing___On number one team..flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_35_41_Rarity_Rap Singing___On number one team..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_05_24_Applejack_Happy Singing___Now!.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_05_24_Applejack_Happy Singing___Now!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_03_27_Applejack_Happy Singing___I got fun to share!.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_03_27_Applejack_Happy Singing___I got fun to share!.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_008_mic1.flac|p225|These take the shape of a long round arch, with its path high above, and its two ends apparently beyond the horizon.
D:\MEGASyncDownloads\Master file 2\Songs\03_09_10_Pinkie_Rap Singing__Just keep dancin' on that spot..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\03_09_10_Pinkie_Rap Singing__Just keep dancin' on that spot.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_306_mic1.flac|p234|They are not going the length of the pitch.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_013_mic1.flac|p234|Some have accepted it as a miracle without physical explanation.
D:\MEGASyncDownloads\Master file 2\Songs\04_10_32_Sunset Shimmer_Sad Singing__Let it #rain#..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\04_10_32_Sunset Shimmer_Sad Singing__Let it #rain#.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_09_44_Rainbow_Happy Singing___Get in the groove..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_09_44_Rainbow_Happy Singing___Get in the groove..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_06_27_Sunset Shimmer_Happy Singing___Everything feels like it's just too much, but you gotta let it in even if it's tough..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_06_27_Sunset Shimmer_Happy Singing___Everything feels like it's just too much, but you gotta let it in even if it's tough..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_04_13_Applejack_Happy Singing___Right now!.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_04_13_Applejack_Happy Singing___Right now!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_46_39_Sunset Shimmer_Happy Singing___Make 'em shine bright!.flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_46_39_Sunset Shimmer_Happy Singing___Make 'em shine bright!.txt
D:\MEGASyncDownloads\Master file 2\Songs\00_29_53_Pinkie_Happy Singing_Noisy_It's true some days are dark and lonely..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\00_29_53_Pinkie_Happy Singing_Noisy_It's true some days are dark and lonely.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_288_mic1.flac|p226|The condition of their adoption was that they should be kept together.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_02_47_Applejack_Happy Singing___So get to work and get it done before the getting going gets good!.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_02_47_Applejack_Happy Singing___So get to work and get it done before the getting going gets good!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_20_25_Applejack_Happy Singing___A job well done by the break of dawn..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Five To Nine\00_20_25_Applejack_Happy Singing___A job well done by the break of dawn..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_34_34_Sunset Shimmer_Happy_Noisy__Got it made..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_34_34_Sunset Shimmer_Happy_Noisy__Got it made..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_099_mic1.flac|p300|They are, therefore, not in favour of dispersal of sex offenders.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_03_41_Rainbow_Happy Singing___But I live in slow motion..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_03_41_Rainbow_Happy Singing___But I live in slow motion..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_21_37_Rarity_Happy Singing___I feel abso-absolutely amazing..flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_21_37_Rarity_Happy Singing___I feel abso-absolutely amazing..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_156_mic1.flac|p234|He suffered a broken back and other injuries.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_030_mic1.flac|p225|People come into the Borders for the beauty of the background.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_083_mic1.flac|p226|It works for us.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_11_56_Flash Sentry_Happy Singing___Oh yeah..flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_11_56_Flash Sentry_Happy Singing___Oh yeah..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_26_33_Rainbow_Happy Singing___I'm running, running wild!.flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_26_33_Rainbow_Happy Singing___I'm running, running wild!.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_026_mic1.flac|p234|But we will have to wait.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_201_mic1.flac|p225|The early goal was a shock to the system for Hearts.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_16_57_Rainbow_Rap Singing_Noisy__Divin' in the pool to escape the heat..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_16_57_Rainbow_Rap Singing_Noisy__Divin' in the pool to escape the heat..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_140_mic1.flac|p299|A world away from Rangers, you might say.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_28_32_Rarity_Happy Singing___Throw your hands up higher, turn up the amplifier..flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_28_32_Rarity_Happy Singing___Throw your hands up higher, turn up the amplifier..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_34_54_Sunset Shimmer_Happy Singing___Throw your hands up higher..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_34_54_Sunset Shimmer_Happy Singing___Throw your hands up higher..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_19_43_Rainbow_Happy Singing___Come on and go with the flow, gonna,.flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_19_43_Rainbow_Happy Singing___Come on and go with the flow, gonna,.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_12_14_Rainbow_Happy Singing___Come on and go with the flow, gonna steal the show, yeah!.flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_12_14_Rainbow_Happy Singing___Come on and go with the flow, gonna steal the show, yeah!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_15_24_Sunset Shimmer_Happy Singing___Let it rain!.flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_15_24_Sunset Shimmer_Happy Singing___Let it rain!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_36_56_Sunset Shimmer_Happy Singing_Noisy__Hey, hey, hey, hands in the air. Oh, oh, oh, wind in our hair. We're hopping on so..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_36_56_Sunset Shimmer_Happy Singing_Noisy__Hey, hey, hey, hands in the air. Oh, oh, oh, wind in our hair. We're hopping on so..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_37_13_Sunset Shimmer_Happy Singing_Noisy__V.I.P. cause E.G.'s on this yacht!.flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_37_13_Sunset Shimmer_Happy Singing_Noisy__V.I.P. cause E.G.'s on this yacht!.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_219_mic1.flac|p234|I got a great response from the players, as I had expected.
D:\MEGASyncDownloads\Master file 2\Songs\00_01_14_Pinkie_Happy Singing__Hip hip Hooray, It's the best place for me..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\00_01_14_Pinkie_Happy Singing__Hip hip Hooray, It's the best place for me.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_09_04_Flash Sentry_Happy Singing___On..flac|Flash Sentry|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Cheer You On\00_09_04_Flash Sentry_Happy Singing___On..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_06_35_Applejack_Rap Singing___One shot!.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_06_35_Applejack_Rap Singing___One shot!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_23_57_Pinkie_Happy Singing___Anything!.flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_23_57_Pinkie_Happy Singing___Anything!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_11_41_Rainbow_Happy Singing___A spark to a fire..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_11_41_Rainbow_Happy Singing___A spark to a fire..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_248_mic1.flac|p226|I was shocked.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_37_27_Rarity_Happy Singing___We can do anything!.flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_37_27_Rarity_Happy Singing___We can do anything!.txt
D:\MEGASyncDownloads\Master file 2\Songs\02_27_27_Applejack_Happy Singing__Cakes and pastries we shall bring..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\02_27_27_Applejack_Happy Singing__Cakes and pastries we shall bring.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_22_58_Pinkie_Happy Singing___Time to get the show on the road.flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_22_58_Pinkie_Happy Singing___Time to get the show on the road.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_30_39_Rarity_Happy Singing_Noisy__Sun shines on us so brightly..flac|Rarity|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_30_39_Rarity_Happy Singing_Noisy__Sun shines on us so brightly..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_21_42_Rainbow_Happy Singing_Noisy__Sun shines on us so brightly..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\I'm On A Yacht\00_21_42_Rainbow_Happy Singing_Noisy__Sun shines on us so brightly..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_123_mic1.flac|p234|While they went on holiday, we got the contract.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p300\p300_191_mic1.flac|p300|Twaddle is a case in point.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_09_09_Rainbow_Happy Singing___I'll bring the attitude, you bring the crew so we can move..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_09_09_Rainbow_Happy Singing___I'll bring the attitude, you bring the crew so we can move..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_18_47_Sunset Shimmer_Happy Singing___Let it rain!.flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_18_47_Sunset Shimmer_Happy Singing___Let it rain!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_07_40_Rainbow_Happy Singing___Back from day to day..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_07_40_Rainbow_Happy Singing___Back from day to day..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_200_mic1.flac|p299|If they don't, they might well decide not to play.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_118_mic1.flac|p225|We suffered a lot for seven years.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p226\p226_265_mic1.flac|p226|The work between the musicians and the fire is very important.
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p299\p299_316_mic1.flac|p299|Instead, she just went away.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_01_24_Applejack_Happy Singing___Put our hands together!.flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_01_24_Applejack_Happy Singing___Put our hands together!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_03_36_Applejack_Happy Singing___On the road..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_03_36_Applejack_Happy Singing___On the road..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_34_31_Sunset Shimmer_Happy Singing___I feel abso-absolutely amazing..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_34_31_Sunset Shimmer_Happy Singing___I feel abso-absolutely amazing..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_20_17_Pinkie_Happy Singing___Now!.flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Get The Show On The Road\00_20_17_Pinkie_Happy Singing___Now!.txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_09_00_Sunset Shimmer_Happy Singing___Know it gets better, know it gets better. We push through the weather, weather..flac|Sunset Shimmer|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Let It Rain\00_09_00_Sunset Shimmer_Happy Singing___Know it gets better, know it gets better. We push through the weather, weather..txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p234\p234_024_mic1.flac|p234|This is a very common type of bow, one showing mainly red and yellow, with little or no green or blue.
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_05_12_Rainbow_Happy Singing___from day to day..flac|Rainbow|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\Run And Break Free\00_05_12_Rainbow_Happy Singing___from day to day..txt
D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_00_38_Applejack_Happy Singing___Throw your hands up higher, turn up the amplifier..flac|Applejack|D:\MEGASyncDownloads\Master file 2\Songs\Extra\TrueExport\Studio Recordings\All Good\00_00_38_Applejack_Happy Singing___Throw your hands up higher, turn up the amplifier..txt
D:\MEGASyncDownloads\Master file 2\Songs\01_16_44_Pinkie_Sad Singing__I'll find something new to #do#..flac|Pinkie|D:\MEGASyncDownloads\Master file 2\Songs\01_16_44_Pinkie_Sad Singing__I'll find something new to #do#.txt
D:\DataAugmentation\VCTK-Corpus-0.92\wav48_silence_trimmed\p225\p225_208_mic1.flac|p225|You are a great player.
